Day,Country,City,Street,Cause,Avg Length (Meters),Avg Delay (Seconds),Impacted Wazers
28 ago 2023,CI,Hualpén,Av. Jorge Alessandri,null,1424.5945945945946,900.6756756756756,6250
30 nov 2023,CI,Hualpén,Ruta 154 / Autopista Concepción-Talcahuano,null,1446.8387096774193,379.258064516129,6239
12 mar 2024,CI,San Pedro de la Paz,Av. Pedro Aguirre Cerda,null,2272.7083333333335,678.125,6235
21 mar 2024,CI,Concepción,Av. Paicaví,null,2680.5,1123.8125,6234
16 ago 2023,CI,Concepción,Ramón Carrasco,null,1181.3,684.8,6232
1 sept 2023,CI,San Pedro de la Paz,Av. Diagonal Bío-Bío,null,720.5704697986578,1200.5503355704698,6227
26 ago 2023,CI,Concepción,Av. Jorge Alessandri,ACCIDENT,1506,625,6223
10 jul 2023,CI,Concepción,Cochrane,null,1318.6842105263158,1282.078947368421,6221
6 oct 2023,CI,Concepción,Av. Pedro de Valdivia,null,1956.3846153846155,2380.75,6220
27 oct 2023,CI,Hualpén,Av. Jorge Alessandri,null,1943.7916666666667,467.5,6216
4 abr 2024,CI,San Pedro de la Paz,Av. Pedro Aguirre Cerda,null,3493,966,6213
6 nov 2023,CI,Concepción,Av. Chacabuco,null,1044.404255319149,506.8085106382979,6208
3 may 2024,CI,Concepción,Janequeo,null,880.8888888888889,751.0185185185185,6202
2 abr 2024,CI,Talcahuano,Av. Cristóbal Colón,null,1312.3170731707316,389.7560975609756,6191
21 mar 2024,CI,Concepción,Av. Costanera,null,1897.5714285714287,392.92857142857144,6188
16 ago 2023,CI,San Pedro de la Paz,Los Mañíos,null,1116.968253968254,1319.126984126984,6172
3 nov 2023,CI,Concepción,Av. Costanera,null,2671.366666666667,427.21666666666664,6169
9 ago 2023,CI,Talcahuano,Av. Gran Bretaña,null,1932.5714285714287,373.54285714285714,6167
15 nov 2023,CI,Concepción,Av. Los Carrera,null,988.88,473.28,6166
13 sept 2023,CI,Concepción,Av. Padre Hurtado,null,1603.6785714285713,701.6785714285714,6165
24 ago 2023,CI,Concepción,Av. Los Carrera,null,1839.6190476190477,982.2857142857143,6155
15 feb 2024,CI,San Pedro de la Paz,Av. Pedro Aguirre Cerda,null,2106.0833333333335,714.8611111111111,6152
30 abr 2024,CI,Concepción,Av. Paicaví,ACCIDENT,2267.9285714285716,1782.2857142857142,6139
13 may 2024,CI,Concepción,Av. Los Carrera,null,1483.6538461538462,702.5384615384615,6132
16 abr 2024,CI,Talcahuano,Av. Gran Bretaña,null,1813.8541666666667,495.5208333333333,6127
4 abr 2024,CI,San Pedro de la Paz,Ruta 160,null,2717.608695652174,2244.695652173913,6117
28 nov 2023,CI,Concepción,Av. Jorge Alessandri,null,2308.21875,576.3125,6111
10 jul 2023,CI,Concepción,Freire,null,1243.857142857143,493.17857142857144,6092
28 jun 2023,CI,San Pedro de la Paz,Los Mañíos,null,936.953488372093,681.4108527131783,6092
11 sept 2023,CI,Concepción,Av. Paicaví,null,1510.3529411764705,484.03921568627453,6076
5 abr 2024,CI,Concepción,Av. Paicaví,null,1485.6666666666667,554.8,6072
25 ago 2023,CI,San Pedro de la Paz,Av. Pedro Aguirre Cerda,ACCIDENT,2298.90625,1412.75,6068
3 may 2024,CI,Hualpén,Av. Cristóbal Colón,null,1436.525,810.3,6062
16 ago 2023,CI,Concepción,Víctor Lamas,null,1083.7777777777778,308.8888888888889,6060
31 jul 2023,CI,Concepción,Av. Padre Hurtado,null,1274.28125,548.34375,6056
21 feb 2024,CI,San Pedro de la Paz,Ruta 160,null,2439.409090909091,561.5909090909091,6053
8 may 2024,CI,San Pedro de la Paz,Av. Pedro Aguirre Cerda,null,2772.4615384615386,1009.6538461538462,6040
15 mar 2024,CI,San Pedro de la Paz,Daniel Belmar,null,918.6666666666666,1112.5087719298247,6039
19 mar 2024,CI,Concepción,Caupolicán,null,806.9875,856.8625,6039
7 dic 2023,CI,Hualpén,Av. Jorge Alessandri,null,1974,1030.7272727272727,6034
24 feb 2024,CI,Concepción,Av. San Juan Bosco,null,761.2857142857143,788.1285714285714,6029
10 may 2024,CI,San Pedro de la Paz,Av. Jorge Alessandri,null,1098,371.6666666666667,6021
5 oct 2023,CI,Concepción,Av. Los Carrera,null,987.46875,619,6020
31 oct 2023,CI,Concepción,Libertador General Bernardo O'Higgins,null,847.360824742268,588.8350515463917,6015
26 abr 2024,CI,Hualpén,Av. Jorge Alessandri,null,1974,1393.65,6009
10 ene 2024,CI,Concepción,Av. Padre Hurtado,HAZARD,830.546875,669.71875,6006
7 nov 2023,CI,Concepción,Av. Jorge Alessandri,ACCIDENT,2309.0454545454545,759.7272727272727,6003
6 sept 2023,CI,San Pedro de la Paz,Ruta 160,null,2793,1238.6521739130435,5992
16 ago 2023,CI,Talcahuano,Av. Vasco Núñez de Balboa,null,989.2439024390244,377.1463414634146,5990
4 ago 2023,CI,Chiguayante,Av. Enrique van Rysselberghe,null,1295.6666666666667,777.9333333333333,5985
3 abr 2024,CI,Talcahuano,Av. Cristóbal Colón,null,1193.9,693.2666666666667,5981
7 dic 2023,CI,Concepción,Av. Jorge Alessandri,ACCIDENT,2918,1381.5625,5980
1 may 2024,CI,Talcahuano,Autopista Concepción-Talcahuano,null,926.4137931034483,954.7931034482758,5977
10 oct 2023,CI,San Pedro de la Paz,Av. Pedro Aguirre Cerda,null,1685.4,578.625,5968
25 oct 2023,CI,Concepción,Av. Costanera,null,2413.266666666667,322.06666666666666,5967
1 sept 2023,CI,Hualpén,Puente Juan Pablo II,null,2211,379.7037037037037,5961
25 sept 2023,CI,Concepción,Av. Paicaví,null,1740.6486486486488,562.6486486486486,5956
18 dic 2023,CI,San Pedro de la Paz,Av. Pedro Aguirre Cerda,null,2385.542857142857,999.2,5953
8 jul 2023,CI,Concepción,Av. Los Carrera,null,1361.1025641025642,768.7692307692307,5951
1 may 2024,CI,Hualpén,Camino a Lenga,null,1601.070671378092,288.4381625441696,5949
13 oct 2023,CI,Los Ángeles,Ruta 180,null,7462.863157894737,1605.9789473684211,5948
5 jul 2023,CI,Concepción,Av. Alonso de Ribera,null,1897.2571428571428,531.3428571428572,5947
17 oct 2023,CI,San Pedro de la Paz,Av. Pedro Aguirre Cerda,null,2044.0869565217392,914.5652173913044,5942
21 mar 2024,CI,Concepción,Av. Los Carrera,null,1343.1666666666667,763.8,5931
27 jul 2023,CI,San Pedro de la Paz,Av. Pedro Aguirre Cerda,null,1857.1,674.675,5930
2 may 2024,CI,Concepción,Ruta 154 / Autopista Concepción-Talcahuano,null,1406.608695652174,355.2608695652174,5929
16 ago 2023,CI,Concepción,Av. Arturo Prat,null,1153.6470588235295,706.4117647058823,5920
12 mar 2024,CI,Hualpén,Av. Costanera,null,1728.65,450.7,5920
12 may 2024,CI,San Pedro de la Paz,Ruta 160,null,2887.8076923076924,418.65384615384613,5917
23 oct 2023,CI,Concepción,Av. Costanera,null,2344.6140350877195,487.9824561403509,5896
7 mar 2024,CI,Talcahuano,Av. Cristóbal Colón,null,1686.2131147540983,561.0491803278688,5896
20 mar 2024,CI,Hualpén,Arteaga Alemparte,null,1955.5915492957747,1504.718309859155,5888
2 ene 2024,CI,Los Ángeles,Ruta Q-61,null,4233.724137931034,877.2988505747127,5887
30 abr 2024,CI,Talcahuano,Av. Cristóbal Colón,null,2020.7619047619048,765.2380952380952,5886
8 nov 2023,CI,Talcahuano,Av. Jorge Alessandri,ACCIDENT,1058.8620689655172,535.9310344827586,5883
1 dic 2023,CI,Concepción,Av. Paicaví,null,1854.2758620689656,748.8965517241379,5880
29 abr 2024,CI,Chiguayante,Av. Enrique van Rysselberghe,null,1330.258064516129,497.258064516129,5878
13 jul 2023,CI,Concepción,Av. Arturo Prat,null,1364.3703703703704,659.1851851851852,5870
2 may 2024,CI,Concepción,Rengo,null,909.8378378378378,587.9864864864865,5859
1 feb 2024,CI,Hualqui,Ruta Q-60-O,null,1905.3673469387754,509.16326530612247,5856
22 feb 2024,CI,Chiguayante,8 Oriente,null,1823.84,474.72,5855
6 abr 2024,CI,Talcahuano,Autopista Concepción-Talcahuano,null,1013.2439024390244,346.8292682926829,5854
4 sept 2023,CI,Talcahuano,Av. Cristóbal Colón,null,1386.8481012658228,661.4556962025316,5852
4 mar 2024,CI,Chiguayante,Av. Manuel Rodríguez,null,2781.8571428571427,554,5850
7 ago 2023,CI,Concepción,Av. Los Carrera,null,1046.621212121212,487.2121212121212,5849
28 ago 2023,CI,Concepción,Av. Alonso de Ribera,null,2409.551724137931,513.4827586206897,5847
6 oct 2023,CI,Los Ángeles,Av. Las Industrias,null,1460.695652173913,663.3913043478261,5846
6 dic 2023,CI,Concepción,Av. Paicaví,null,2676.8947368421054,1521.5263157894738,5840
25 mar 2024,CI,Chiguayante,Av. Enrique van Rysselberghe,null,975.7260273972603,430.958904109589,5835
11 ago 2023,CI,Concepción,Av. Paicaví,null,1972.8484848484848,881.0909090909091,5832
8 mar 2024,CI,Concepción,San Martín,null,1036.418181818182,603.9272727272727,5828
15 may 2024,CI,Concepción,Av. Los Carrera,null,1827.6470588235295,835.0588235294117,5819
15 abr 2024,CI,Concepción,Av. Paicaví,null,2338.8571428571427,823.9047619047619,5816
22 dic 2023,CI,Concepción,Av. 21 de Mayo,null,843.06,537.48,5811
29 sept 2023,CI,San Pedro de la Paz,Puente Juan Pablo II,null,1659.8,334.26666666666665,5809
30 oct 2023,CI,Concepción,Ruta 150,null,2435.0196078431372,672.0980392156863,5808
7 mar 2024,CI,Concepción,Av. San Juan Bosco,null,761.5365853658536,444.6341463414634,5807
31 ago 2023,CI,Concepción,Av. Paicaví,null,1551.1142857142856,460.0857142857143,5805
4 dic 2023,CI,Concepción,Av. Alonso de Ribera,null,1313.3666666666666,254.7,5804
6 jul 2023,CI,Hualpén,Ruta 154 / Autopista Concepción-Talcahuano,null,1412.1904761904761,429,5801
4 ene 2024,CI,San Pedro de la Paz,Av. Pedro Aguirre Cerda,null,2430.4444444444443,1181.888888888889,5798
1 may 2024,CI,Concepción,Abdón Cifuentes,null,693.7068965517242,636.6034482758621,5793
11 jul 2023,CI,San Pedro de la Paz,Puente Juan Pablo II,null,2099.4634146341464,509.8780487804878,5792
11 jul 2023,CI,Hualpén,Ruta 154 / Autopista Concepción-Talcahuano,null,1456,572.1923076923077,5778
4 mar 2024,CI,San Pedro de la Paz,Ruta 160,ACCIDENT,2877.25,1829.125,5776
23 abr 2024,CI,Los Ángeles,Ruta 180,null,9357.164383561643,1102.3972602739725,5776
16 ago 2023,CI,Concepción,Av. Ignacio Collao,HAZARD,1119.875,880.875,5770
13 abr 2024,CI,Concepción,Av. San Juan Bosco,null,747.6153846153846,348.61538461538464,5764
30 ago 2023,CI,Concepción,Av. Los Carrera,null,1783.8461538461538,1452.2307692307693,5760
21 dic 2023,CI,Concepción,Orompello,null,776.8815789473684,498.80263157894734,5751
11 sept 2023,CI,Chiguayante,Av. Manuel Rodríguez,null,2977.378787878788,593.439393939394,5749
28 jul 2023,CI,Hualpén,Av. Costanera,null,2482.864406779661,2879.9322033898306,5740
31 oct 2023,CI,Concepción,Freire,null,1487.5208333333333,632.25,5736
2 sept 2023,CI,Hualpén,Av. Jorge Alessandri,null,1974,297.8666666666667,5732
8 mar 2024,CI,Concepción,Av. Costanera,null,2873.92,515.96,5725
8 sept 2023,CI,Talcahuano,Av. Cristóbal Colón,null,1056.3478260869565,479.60869565217394,5725
25 sept 2023,CI,Los Ángeles,Av. Las Industrias,null,2238.5392156862745,587.4607843137255,5724
30 ago 2023,CI,San Pedro de la Paz,Ruta 160,null,2793,2525.65,5721
12 oct 2023,CI,Concepción,Av. Jorge Alessandri,null,2182.4583333333335,460.375,5720
8 mar 2024,CI,Talcahuano,Autopista Concepción-Talcahuano,null,997.1216216216217,1054.2162162162163,5719
7 oct 2023,CI,Concepción,Av. Ignacio Collao,null,713.9491525423729,462.7457627118644,5711
14 dic 2023,CI,Concepción,Av. Los Carrera,null,854.4533333333334,476.6666666666667,5704
4 ago 2023,CI,San Pedro de la Paz,Ruta 160,null,2790.3636363636365,1634.1818181818182,5704
3 abr 2024,CI,Hualpén,Av. Jorge Alessandri,ACCIDENT,1974,960.1666666666666,5697
3 may 2024,CI,San Pedro de la Paz,Av. Jorge Alessandri,null,1092.2285714285715,505.6,5693
25 mar 2024,CI,Concepción,Av. Paicaví,null,1966.904761904762,829.3333333333334,5691
11 abr 2024,CI,Concepción,Av. Paicaví,null,1834.7727272727273,744.5,5688
10 may 2024,CI,Concepción,Orompello,null,868.9107142857143,912.9107142857143,5686
9 ago 2023,CI,Concepción,Av. Los Carrera,null,1574.9,789.65,5682
5 dic 2023,CI,San Pedro de la Paz,Ruta 160,null,2219.9166666666665,513,5680
5 feb 2024,CI,Talcahuano,Autopista Interportuaria,null,3086.253968253968,444.41269841269843,5677
24 jul 2023,CI,Concepción,Av. Los Carrera,null,1627.9583333333333,783.875,5676
4 oct 2023,CI,Concepción,Av. Paicaví,null,1071.4259259259259,464.5925925925926,5671
15 may 2024,CI,San Pedro de la Paz,Ruta 160,null,3181.074074074074,534.5555555555555,5669
26 sept 2023,CI,Talcahuano,Av. Vasco Núñez de Balboa,null,1280.982142857143,710.1071428571429,5665
14 dic 2023,CI,Concepción,Av. 21 de Mayo,null,874.2131147540983,547.8524590163935,5665
20 mar 2024,CI,Concepción,Lientur,null,966.6818181818181,759.8409090909091,5655
2 ago 2023,CI,Concepción,Av. Jorge Alessandri,ACCIDENT,1936.4285714285713,927.0952380952381,5652
18 abr 2024,CI,Concepción,Av. Chacabuco,null,976.5454545454545,345.6666666666667,5645
30 dic 2023,CI,San Pedro de la Paz,Av. Pedro Aguirre Cerda,null,1932,905.21875,5644
3 may 2024,CI,Concepción,Libertador General Bernardo O'Higgins,null,831.5526315789474,392.10526315789474,5643
16 feb 2024,CI,Concepción,Av. Los Carrera,null,1020.1388888888889,1281.5694444444443,5641
31 oct 2023,CI,Concepción,Av. Chacabuco,null,810.8235294117648,271.1372549019608,5637
30 ago 2023,CI,Hualpén,Av. Jorge Alessandri,null,1974,594.5,5637
2 nov 2023,CI,Concepción,Av. Los Carrera,null,1005.1290322580645,482.69354838709677,5634
11 mar 2024,CI,Hualpén,Av. Jorge Alessandri,null,1974,281.3125,5629
20 jul 2023,CI,Concepción,Av. Alonso de Ribera,null,1804.8235294117646,320.05882352941177,5625
6 jul 2023,CI,Concepción,Av. Pedro de Valdivia,null,1813.611111111111,478.3611111111111,5618
12 ene 2024,CI,Talcahuano,Av. Cristóbal Colón,null,2182.96875,617.8125,5616
16 ago 2023,CI,Hualpén,Av. Cristóbal Colón,null,1373.904761904762,781.0952380952381,5606
12 sept 2023,CI,San Pedro de la Paz,Av. Pedro Aguirre Cerda,null,2212.945945945946,587.3243243243244,5604
24 jul 2023,CI,Concepción,Av. Paicaví,null,2590.375,1402.4166666666667,5604
13 nov 2023,CI,San Pedro de la Paz,Av. Pedro Aguirre Cerda,null,1647.8285714285714,653.4,5585
31 oct 2023,CI,Concepción,Rengo,null,999.3466666666667,593.2666666666667,5579
25 sept 2023,CI,San Pedro de la Paz,Ruta 160,HAZARD,2772.4,1784.48,5578
5 mar 2024,CI,San Pedro de la Paz,Daniel Belmar,null,1199.909090909091,1648.0181818181818,5576
15 nov 2023,CI,Concepción,Av. General Novoa,null,822.2173913043479,488.5507246376812,5573
17 dic 2023,CI,Los Ángeles,Av. Ricardo Vicuña,null,921.0326086956521,552.445652173913,5566
14 sept 2023,CI,San Pedro de la Paz,Puente Juan Pablo II,null,1963.0857142857142,390.8857142857143,5564
14 sept 2023,CI,Concepción,Av. Paicaví,null,1566.871794871795,525.9230769230769,5564
21 ene 2024,CI,Concepción,Víctor Lamas,null,1302.0185185185185,196.85185185185185,5563
12 mar 2024,CI,Concepción,Av. Ignacio Collao,null,970.2352941176471,830.2549019607843,5553
13 oct 2023,CI,Chiguayante,Av. Costanera,null,1542.351851851852,724.7407407407408,5553
28 dic 2023,CI,San Pedro de la Paz,Ruta 160,null,2030.857142857143,480.4761904761905,5552
20 dic 2023,CI,Concepción,Puente Llacolén,null,1339.7222222222222,602.6666666666666,5537
18 ago 2023,CI,Concepción,Av. Costanera,null,3377.787878787879,483.030303030303,5536
27 mar 2024,CI,Concepción,Av. Jorge Alessandri,ACCIDENT,2057.277777777778,1756,5536
29 mar 2024,CI,Concepción,Av. Jorge Alessandri,null,1709.625,1201.375,5530
5 feb 2024,CI,Los Ángeles,Ruta Q-61,null,5046.220588235294,1139.1470588235295,5526
4 mar 2024,CI,San Pedro de la Paz,Daniel Belmar,null,757.6849315068494,890.4246575342465,5526
21 jul 2023,CI,San Pedro de la Paz,Ruta 160,null,2699.15625,783.8125,5523
3 nov 2023,CI,San Pedro de la Paz,Ruta 160,null,1370.388888888889,583.0555555555555,5519
8 oct 2023,CI,Tomé,Av. Latorre,null,960.4634146341464,462.6585365853659,5513
26 oct 2023,CI,Concepción,Av. Costanera,null,2670.4871794871797,515.6153846153846,5513
25 jun 2023,CI,Los Ángeles,Ruta 5 Sur,HAZARD,756.2463768115942,479.05797101449275,5511
6 sept 2023,CI,Chiguayante,Av. O'Higgins,null,1534.48,806.5,5508
8 may 2024,CI,San Pedro de la Paz,Ruta 160,HAZARD,3321.684210526316,2050.3684210526317,5498
24 ago 2023,CI,Concepción,Av. Paicaví,null,3024.1363636363635,1746.4545454545455,5490
12 abr 2024,CI,San Pedro de la Paz,Ruta 160,null,2694.818181818182,2011,5490
27 mar 2024,CI,Concepción,Av. Chacabuco,null,925.2692307692307,566.4230769230769,5486
29 abr 2024,CI,San Pedro de la Paz,Ruta 160,HAZARD,3522.9523809523807,1262.4285714285713,5482
8 mar 2024,CI,San Pedro de la Paz,Av. Pedro Aguirre Cerda,null,2243.909090909091,1151,5481
14 feb 2024,CI,Talcahuano,Autopista Concepción-Talcahuano,null,1045,620.3623188405797,5474
2 abr 2024,CI,Talcahuano,Aníbal Pinto,null,809.7,496.5285714285714,5473
3 may 2024,CI,Talcahuano,Autopista Concepción-Talcahuano,null,960.82,419.32,5473
8 sept 2023,CI,Concepción,Av. Paicaví,null,1951.2903225806451,527.8387096774194,5471
2 abr 2024,CI,Talcahuano,Arteaga Alemparte,null,733.1,851.8666666666667,5471
30 abr 2024,CI,Hualpén,Av. Cristóbal Colón,null,1383.8292682926829,880.6341463414634,5470
23 mar 2024,CI,Concepción,Caupolicán,null,856.8333333333334,787.6296296296297,5456
6 ago 2023,CI,San Pedro de la Paz,Ruta 160,null,2297.875,712.0833333333334,5448
2 may 2024,CI,Talcahuano,Av. Jorge Alessandri,null,635,214.42307692307693,5446
12 mar 2024,CI,Chiguayante,Av. Costanera,null,1324.804347826087,563.9130434782609,5435
24 jul 2023,CI,San Pedro de la Paz,Av. Michimalonco,null,1072,585,5422
14 mar 2024,CI,Concepción,Av. San Juan Bosco,null,751.8648648648649,396.2162162162162,5420
27 mar 2024,CI,Hualpén,Av. Cristóbal Colón,null,1387.4545454545455,639.3863636363636,5411
12 mar 2024,CI,Hualpén,Av. O'Higgins,null,813.7857142857143,311.57142857142856,5410
28 dic 2023,CI,Chiguayante,Camino a Chiguayante,null,687,453.58490566037733,5408
31 oct 2023,CI,Concepción,Janequeo,null,799.7102803738318,465.30841121495325,5408
2 oct 2023,CI,San Pedro de la Paz,Puente Juan Pablo II,null,2049.972972972973,481.8918918918919,5405
19 mar 2024,CI,Talcahuano,Autopista Concepción-Talcahuano,null,858.5490196078431,235,5405
8 may 2024,CI,Chiguayante,Av. Enrique van Rysselberghe,null,1073.1410256410256,741.4358974358975,5403
23 mar 2024,CI,Concepción,Lincoyán,null,902.9,542.1666666666666,5396
29 mar 2024,CI,Talcahuano,Autopista Concepción-Talcahuano,null,1092.7551020408164,835.7551020408164,5394
2 sept 2023,CI,San Pedro de la Paz,Las Garzas,null,629,1308.2432432432433,5389
15 may 2024,CI,San Pedro de la Paz,Av. Pedro Aguirre Cerda,null,2156.8333333333335,766.3333333333334,5385
16 mar 2024,CI,Concepción,Av. Alonso de Ribera,null,2348.1428571428573,808.1428571428571,5382
18 ago 2023,CI,Concepción,Av. Jorge Alessandri,null,2707.9375,342.3125,5381
18 mar 2024,CI,Talcahuano,Av. Cristóbal Colón,null,1437.245283018868,587.2075471698113,5373
14 dic 2023,CI,Chiguayante,Av. O'Higgins,null,2248,725.4878048780488,5354
9 feb 2024,CI,Los Ángeles,Ruta 5 Sur,null,1765.6296296296296,410.22222222222223,5353
23 mar 2024,CI,Concepción,Rengo,null,914.16,601.82,5336
28 jun 2023,CI,Concepción,Av. Los Carrera,null,1750.9,976.25,5329
18 dic 2023,CI,Talcahuano,Av. Santa María,null,784.277108433735,912.2530120481928,5329
28 sept 2023,CI,San Pedro de la Paz,Los Mañíos,null,914.9803921568628,922.0196078431372,5326
25 ago 2023,CI,Talcahuano,Av. Cristóbal Colón,null,958.3095238095239,528.4285714285714,5322
15 sept 2023,CI,Concepción,Tucapel,null,1094.75,644,5322
16 dic 2023,CI,Los Ángeles,Mendoza,null,792.9754901960785,719.8186274509804,5313
4 ago 2023,CI,Hualpén,Ruta 154 / Autopista Concepción-Talcahuano,null,1431.2,340.6,5310
28 jun 2023,CI,Concepción,Av. Costanera,null,2014.3103448275863,313.6551724137931,5310
16 ago 2023,CI,Concepción,Av. Ignacio Collao,null,727.1451612903226,476.8225806451613,5306
24 dic 2023,CI,Concepción,Av. Jorge Alessandri,ACCIDENT,1557.9666666666667,1493.8333333333333,5305
2 mar 2024,CI,Concepción,Ruta 150,ACCIDENT,917.6666666666666,515.8333333333334,5303
11 jul 2023,CI,Hualpén,Av. Cristóbal Colón,null,1299.7857142857142,420.17857142857144,5303
11 may 2024,CI,Concepción,Av. 21 de Mayo,null,856.709090909091,427.72727272727275,5299
6 feb 2024,CI,San Pedro de la Paz,Ruta 160,ACCIDENT,1821.5357142857142,541.9285714285714,5289
9 may 2024,CI,Concepción,Av. 21 de Mayo,null,1696.0740740740741,882.925925925926,5282
4 jul 2023,CI,Concepción,Av. Los Carrera,null,1853.6363636363637,1238.1818181818182,5273
27 mar 2024,CI,Concepción,Av. Alonso de Ribera,null,1787.5172413793102,536.6206896551724,5268
28 nov 2023,CI,Concepción,Av. Jorge Alessandri,ACCIDENT,2043.5454545454545,925,5262
19 ago 2023,CI,San Pedro de la Paz,Av. Pedro Aguirre Cerda,null,1827.4375,531.53125,5260
